Name,Lower,Upper,Duration,Aborted,RefineCluster,CompileCluster,Binary,Solver,Width,Gap,Objective
johnson32-2-4,             -9.223372036854776e+18,             50.0,             0.096,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
san400_0,             -9.223372036854776e+18,             262.0,             0.092,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
johnson8-4-4,             -9.223372036854776e+18,             16.0,             0.004,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
c-fat500-2,             -9.223372036854776e+18,             32.0,             0.080,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock200_3,             -9.223372036854776e+18,             69.0,             0.027,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock800_1,             -9.223372036854776e+18,             291.0,             0.186,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
san400_0,             -9.223372036854776e+18,             173.0,             0.083,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat300-1,             -9.223372036854776e+18,             47.0,             0.036,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock200_1,             -9.223372036854776e+18,             91.0,             0.033,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
san400_0,             -9.223372036854776e+18,             196.0,             0.082,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
sanr200_0,             -9.223372036854776e+18,             132.0,             0.030,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
c-fat500-10,             126.0,             126.0,             0.114,            false,             false,            false,            false,            TD,            50,            0.000,            126.0
johnson8-2-4,             -9.223372036854776e+18,             5.0,             0.001,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
c-fat200-2,             24.0,             24.0,             0.020,            false,             false,            false,            false,            TD,            50,            0.000,            24.0
keller5,             -9.223372036854776e+18,             134.0,             0.171,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
MANN_a45,             -9.223372036854776e+18,             468.0,             0.427,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
hamming10-4,             -9.223372036854776e+18,             127.0,             0.245,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
san200_0,             -9.223372036854776e+18,             93.0,             0.029,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
keller4,             -9.223372036854776e+18,             30.0,             0.016,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
MANN_a9,             -9.223372036854776e+18,             22.0,             0.004,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat500-1,             -9.223372036854776e+18,             75.0,             0.086,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
san400_0,             -9.223372036854776e+18,             134.0,             0.072,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock800_4,             -9.223372036854776e+18,             294.0,             0.185,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock400_2,             -9.223372036854776e+18,             182.0,             0.075,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock200_2,             -9.223372036854776e+18,             53.0,             0.025,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
sanr400_0,             -9.223372036854776e+18,             170.0,             0.073,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
sanr200_0,             -9.223372036854776e+18,             83.0,             0.026,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat1500-2,             -9.223372036854776e+18,             470.0,             0.446,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock400_4,             -9.223372036854776e+18,             185.0,             0.080,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat1000-1,             -9.223372036854776e+18,             144.0,             0.209,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
MANN_a27,             -9.223372036854776e+18,             176.0,             0.091,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
sanr400_0,             -9.223372036854776e+18,             105.0,             0.061,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
c-fat200-1,             -9.223372036854776e+18,             14.0,             0.020,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat300-2,             -9.223372036854776e+18,             91.0,             0.041,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat500-3,             -9.223372036854776e+18,             235.0,             0.111,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat700-2,             -9.223372036854776e+18,             213.0,             0.149,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat1500-1,             -9.223372036854776e+18,             228.0,             0.369,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
hamming8-2,             128.0,             128.0,             0.039,            false,             false,            false,            false,            TD,            50,            0.000,            128.0
p_hat500-2,             -9.223372036854776e+18,             154.0,             0.097,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
c-fat200-5,             58.0,             58.0,             0.024,            false,             false,            false,            false,            TD,            50,            0.000,            58.0
san400_0,             -9.223372036854776e+18,             185.0,             0.076,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat1500-3,             -9.223372036854776e+18,             718.0,             0.477,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
johnson16-2-4,             -9.223372036854776e+18,             18.0,             0.009,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
c-fat500-1,             -9.223372036854776e+18,             30.0,             0.077,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
san200_0,             -9.223372036854776e+18,             135.0,             0.030,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat1000-3,             -9.223372036854776e+18,             468.0,             0.278,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock400_1,             -9.223372036854776e+18,             181.0,             0.080,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock800_3,             -9.223372036854776e+18,             292.0,             0.188,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat700-1,             -9.223372036854776e+18,             105.0,             0.129,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat1000-2,             -9.223372036854776e+18,             293.0,             0.235,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
san1000,             -9.223372036854776e+18,             346.0,             0.247,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
san200_0,             -9.223372036854776e+18,             132.0,             0.030,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat700-3,             -9.223372036854776e+18,             339.0,             0.169,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
san200_0,             -9.223372036854776e+18,             129.0,             0.030,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock200_4,             -9.223372036854776e+18,             75.0,             0.029,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
p_hat300-3,             -9.223372036854776e+18,             143.0,             0.047,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
hamming6-4,             -9.223372036854776e+18,             7.0,             0.003,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
brock400_3,             -9.223372036854776e+18,             178.0,             0.104,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
hamming8-4,             -9.223372036854776e+18,             31.0,             0.029,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
san200_0,             -9.223372036854776e+18,             93.0,             0.030,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
hamming10-2,             512.0,             512.0,             0.323,            false,             false,            false,            false,            TD,            50,            0.000,            512.0
hamming6-2,             32.0,             32.0,             0.005,            false,             false,            false,            false,            TD,            50,            0.000,            32.0
brock800_2,             -9.223372036854776e+18,             296.0,             0.187,            false,             false,            false,            false,            TD,            50,            1.000,            -1.0
c-fat500-5,             64.0,             65.0,             0.122,            false,             false,            false,            false,            TD,            50,            0.015,            64.0
johnson32-2-4,             -9.223372036854776e+18,             29.0,             0.036,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
san400_0,             -9.223372036854776e+18,             259.0,             0.052,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
johnson8-4-4,             -9.223372036854776e+18,             15.0,             0.002,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
c-fat500-2,             -9.223372036854776e+18,             26.0,             0.037,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
brock200_3,             -9.223372036854776e+18,             65.0,             0.014,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
brock800_1,             -9.223372036854776e+18,             328.0,             0.321,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
san400_0,             -9.223372036854776e+18,             176.0,             0.070,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
p_hat300-1,             -9.223372036854776e+18,             40.0,             0.027,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
brock200_1,             -9.223372036854776e+18,             86.0,             0.017,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
san400_0,             -9.223372036854776e+18,             175.0,             0.043,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
sanr200_0,             -9.223372036854776e+18,             130.0,             0.014,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
c-fat500-10,             -9.223372036854776e+18,             126.0,             0.032,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
johnson8-2-4,             -9.223372036854776e+18,             5.0,             0.000,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
c-fat200-2,             -9.223372036854776e+18,             24.0,             0.010,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
keller5,             -9.223372036854776e+18,             120.0,             0.062,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
MANN_a45,             -9.223372036854776e+18,             374.0,             0.114,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
hamming10-4,             -9.223372036854776e+18,             96.0,             0.091,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
san200_0,             -9.223372036854776e+18,             86.0,             0.016,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
keller4,             -9.223372036854776e+18,             27.0,             0.007,            false,             false,            true,            false,            TD,            50,            1.000,            -1.0
