Name,Lower,Upper,Duration,Aborted,RefineCluster,CompileCluster,Binary,Solver,Width,Gap,Objective
mcp_n30_p0,             11,             11,             0.008,            false,             false,            false,            false,            IR,            200,            0.000,            11
mcp_n30_p0,             12,             12,             0.006,            false,             false,            false,            false,            IR,            200,            0.000,            12
mcp_n30_p0,             15,             15,             0.006,            false,             false,            false,            false,            IR,            200,            0.000,            15
mcp_n30_p0,             14,             14,             0.006,            false,             false,            false,            false,            IR,            200,            0.000,            14
mcp_n30_p0,             16,             16,             0.007,            false,             false,            false,            false,            IR,            200,            0.000,            16
mcp_n30_p0,             21,             21,             0.006,            false,             false,            false,            false,            IR,            200,            0.000,            21
mcp_n30_p0,             13,             13,             0.007,            false,             false,            false,            false,            IR,            200,            0.000,            13
mcp_n30_p0,             17,             17,             0.006,            false,             false,            false,            false,            IR,            200,            0.000,            17
mcp_n40_p0,             35,             35,             0.013,            false,             false,            false,            false,            IR,            200,            0.000,            35
mcp_n30_p0,             13,             13,             0.006,            false,             false,            false,            false,            IR,            200,            0.000,            13
mcp_n30_p0,             10,             10,             0.006,            false,             false,            false,            false,            IR,            200,            0.000,            10
mcp_n50_p0,             62,             62,             0.023,            false,             false,            false,            false,            IR,            200,            0.000,            62
mcp_n30_p0,             11,             11,             0.009,            false,             true,            false,            false,            IR,            200,            0.000,            11
mcp_n30_p0,             13,             13,             0.006,            false,             true,            false,            false,            IR,            200,            0.000,            13
mcp_n30_p0,             15,             15,             0.006,            false,             true,            false,            false,            IR,            200,            0.000,            15
mcp_n30_p0,             14,             14,             0.006,            false,             true,            false,            false,            IR,            200,            0.000,            14
mcp_n30_p0,             16,             16,             0.007,            false,             true,            false,            false,            IR,            200,            0.000,            16
mcp_n30_p0,             21,             21,             0.006,            false,             true,            false,            false,            IR,            200,            0.000,            21
mcp_n30_p0,             13,             13,             0.007,            false,             true,            false,            false,            IR,            200,            0.000,            13
mcp_n30_p0,             17,             17,             0.006,            false,             true,            false,            false,            IR,            200,            0.000,            17
mcp_n40_p0,             35,             35,             0.013,            false,             true,            false,            false,            IR,            200,            0.000,            35
mcp_n30_p0,             13,             13,             0.006,            false,             true,            false,            false,            IR,            200,            0.000,            13
mcp_n30_p0,             10,             10,             0.006,            false,             true,            false,            false,            IR,            200,            0.000,            10
mcp_n50_p0,             62,             62,             0.021,            false,             true,            false,            false,            IR,            200,            0.000,            62
mcp_n30_p0,             -9223372036854775808,             17,             0.006,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             19,             0.004,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             18,             0.004,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             22,             0.005,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             25,             0.005,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             28,             0.005,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             21,             0.005,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             23,             0.005,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n40_p0,             -9223372036854775808,             81,             0.012,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             22,             0.005,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             17,             0.005,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n50_p0,             -9223372036854775808,             137,             0.021,            false,             false,            false,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             18,             0.007,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             22,             0.009,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             2,             18,             0.009,            false,             false,            true,            false,            TD,            200,            0.889,            2
mcp_n30_p0,             -9223372036854775808,             22,             0.004,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             24,             0.006,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             31,             0.006,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             20,             0.006,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             25,             0.007,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n40_p0,             -9223372036854775808,             89,             0.032,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             24,             0.006,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             -9223372036854775808,             18,             0.006,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n50_p0,             -9223372036854775808,             163,             0.063,            false,             false,            true,            false,            TD,            200,            1.000,            -1
mcp_n30_p0,             13,             13,             0.071,            false,             false,            false,            false,            BB,            0,            0.000,            13
mcp_n30_p0,             16,             16,             0.060,            false,             false,            false,            false,            BB,            0,            0.000,            16
mcp_n30_p0,             15,             15,             0.017,            false,             false,            false,            false,            BB,            0,            0.000,            15
mcp_n30_p0,             18,             18,             0.032,            false,             false,            false,            false,            BB,            0,            0.000,            18
mcp_n30_p0,             20,             20,             0.068,            false,             false,            false,            false,            BB,            0,            0.000,            20
mcp_n30_p0,             22,             22,             0.069,            false,             false,            false,            false,            BB,            0,            0.000,            22
