Name,Lower,Upper,Duration,Aborted,RefineCluster,CompileCluster,Binary,Solver,Width,Gap,Objective
frb15-9-3,             -9.223372036854776e+18,             339555.0,             0.036,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb20-11-5,             -9.223372036854776e+18,             1237994.0,             0.090,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb25-13-4,             -9.223372036854776e+18,             3402741.0,             0.186,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb15-9-2,             -9.223372036854776e+18,             342005.0,             0.036,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
tautology,             7.0,             7.0,             0.000,            false,             false,            false,            false,            TD,            50,            0.000,            0.0
unit,             6.0,             6.0,             0.000,            false,             false,            false,            false,            TD,            50,            0.000,            0.0
frb25-13-1,             -9.223372036854776e+18,             3455563.0,             0.187,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb20-11-2,             -9.223372036854776e+18,             1232033.0,             0.087,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
debug2,             13.0,             13.0,             0.000,            false,             false,            false,            false,            TD,            50,            0.000,            0.0
frb25-13-2,             -9.223372036854776e+18,             3461748.0,             0.190,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb10-6-3,             -9.223372036854776e+18,             36695.0,             0.008,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb20-11-3,             -9.223372036854776e+18,             1240640.0,             0.084,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb10-6-4,             -9.223372036854776e+18,             38958.0,             0.008,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb25-13-3,             -9.223372036854776e+18,             3481947.0,             0.187,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb20-11-4,             -9.223372036854776e+18,             1231819.0,             0.086,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb15-9-4,             -9.223372036854776e+18,             340646.0,             0.036,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb20-11-1,             -9.223372036854776e+18,             1245296.0,             0.094,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
frb15-9-5,             -9.223372036854776e+18,             348399.0,             0.038,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
negative_wt,             4258.0,             4258.0,             0.000,            false,             false,            false,            false,            TD,            50,            0.000,            -2842.0
frb10-6-1,             -9.223372036854776e+18,             37064.0,             0.010,            false,             false,            false,            false,            TD,            50,            1.000,            0.0
