Name,Lower,Upper,Duration,Aborted,RefineCluster,CompileCluster,Binary,Solver,Width,Gap,Objective
knapPI_2_2000_1000_1,             -9223372036854775808,             180445,             5.297,            false,             false,            true,            false,            TD,            100,            1.000,            -1
f3_l-d_kp_4_20,             35,             35,             0.000,            false,             false,            true,            false,            TD,            100,            0.000,            35
f8_l-d_kp_23_10000,             4697,             9767,             0.015,            false,             false,            true,            false,            TD,            100,            0.519,            4697
knapPI_1_500_1000_1,             -9223372036854775808,             41808,             1.864,            false,             false,            true,            false,            TD,            100,            1.000,            -1
knapPI_1_2000_1000_1,             -9223372036854775808,             271697,             3.378,            false,             false,            true,            false,            TD,            100,            1.000,            -1
knapPI_3_100_1000_1,             1097,             2419,             0.070,            false,             false,            true,            false,            TD,            100,            0.547,            1097
f10_l-d_kp_20_879,             1025,             1025,             0.005,            false,             false,            true,            false,            TD,            100,            0.000,            1025
f7_l-d_kp_7_50,             107,             107,             0.000,            false,             false,            true,            false,            TD,            100,            0.000,            107
knapPI_2_200_1000_1,             -9223372036854775808,             1693,             0.159,            false,             false,            true,            false,            TD,            100,            1.000,            -1
knapPI_1_1000_1000_1,             -9223372036854775808,             123936,             1.629,            false,             false,            true,            false,            TD,            100,            1.000,            -1
knapPI_3_2000_1000_1,             -9223372036854775808,             55645,             3.360,            false,             false,            true,            false,            TD,            100,            1.000,            -1
f9_l-d_kp_5_80,             130,             130,             0.000,            false,             false,            true,            false,            TD,            100,            0.000,            130
knapPI_1_100_1000_1,             9147,             9147,             0.019,            false,             false,            true,            false,            TD,            100,            0.000,            9147
f6_l-d_kp_10_60,             52,             52,             0.001,            false,             false,            true,            false,            TD,            100,            0.000,            52
f1_l-d_kp_10_269,             295,             295,             0.001,            false,             false,            true,            false,            TD,            100,            0.000,            295
knapPI_3_1000_1000_1,             1098,             21400,             1.563,            false,             false,            true,            false,            TD,            100,            0.949,            1098
f4_l-d_kp_4_11,             23,             23,             0.000,            false,             false,            true,            false,            TD,            100,            0.000,            23
knapPI_3_200_1000_1,             1097,             2765,             0.156,            false,             false,            true,            false,            TD,            100,            0.603,            1097
knapPI_1_200_1000_1,             11238,             11238,             0.060,            false,             false,            true,            false,            TD,            100,            0.000,            11238
knapPI_2_100_1000_1,             1514,             1514,             0.027,            false,             false,            true,            false,            TD,            100,            0.000,            1514
knapPI_2_500_1000_1,             -9223372036854775808,             9312,             0.751,            false,             false,            true,            false,            TD,            100,            1.000,            -1
f2_l-d_kp_20_878,             1024,             1024,             0.005,            false,             false,            true,            false,            TD,            100,            0.000,            1024
knapPI_3_500_1000_1,             7117,             7117,             0.202,            false,             false,            false,            false,            BB,            0,            0.000,            7117
knapPI_2_1000_1000_1,             9052,             9052,             1.721,            false,             false,            false,            false,            BB,            0,            0.000,            9052
knapPI_2_2000_1000_1,             18051,             18051,             12.468,            false,             false,            false,            false,            BB,            0,            0.000,            18051
f3_l-d_kp_4_20,             35,             35,             0.000,            false,             false,            false,            false,            BB,            0,            0.000,            35
f8_l-d_kp_23_10000,             9767,             9767,             0.020,            false,             false,            false,            false,            BB,            0,            0.000,            9767
knapPI_1_500_1000_1,             28857,             28857,             0.306,            false,             false,            false,            false,            BB,            0,            0.000,            28857
knapPI_3_5000_1000_1,             -9223372036854775808,             9223372036854775807,             30.019,            true,             false,            false,            false,            BB,            0,            1.000,            -1
knapPI_1_2000_1000_1,             110625,             110625,             11.957,            false,             false,            false,            false,            BB,            0,            0.000,            110625
knapPI_3_100_1000_1,             2397,             2397,             0.004,            false,             false,            false,            false,            BB,            0,            0.000,            2397
f10_l-d_kp_20_879,             1025,             1025,             0.001,            false,             false,            false,            false,            BB,            0,            0.000,            1025
f7_l-d_kp_7_50,             107,             107,             0.000,            false,             false,            false,            false,            BB,            0,            0.000,            107
knapPI_2_200_1000_1,             1634,             1634,             0.018,            false,             false,            false,            false,            BB,            0,            0.000,            1634
knapPI_1_1000_1000_1,             54503,             54503,             1.857,            false,             false,            false,            false,            BB,            0,            0.000,            54503
knapPI_3_2000_1000_1,             28919,             28919,             10.482,            false,             false,            false,            false,            BB,            0,            0.000,            28919
f9_l-d_kp_5_80,             130,             130,             0.000,            false,             false,            false,            false,            BB,            0,            0.000,            130
knapPI_1_100_1000_1,             9147,             9147,             0.003,            false,             false,            false,            false,            BB,            0,            0.000,            9147
f6_l-d_kp_10_60,             52,             52,             0.000,            false,             false,            false,            false,            BB,            0,            0.000,            52
knapPI_1_5000_1000_1,             -9223372036854775808,             9223372036854775807,             30.015,            true,             false,            false,            false,            BB,            0,            1.000,            -1
knapPI_2_5000_1000_1,             -9223372036854775808,             9223372036854775807,             30.030,            true,             false,            false,            false,            BB,            0,            1.000,            -1
f1_l-d_kp_10_269,             295,             295,             0.000,            false,             false,            false,            false,            BB,            0,            0.000,            295
knapPI_3_1000_1000_1,             14390,             14390,             1.340,            false,             false,            false,            false,            BB,            0,            0.000,            14390
f4_l-d_kp_4_11,             23,             23,             0.000,            false,             false,            false,            false,            BB,            0,            0.000,            23
knapPI_3_200_1000_1,             2697,             2697,             0.024,            false,             false,            false,            false,            BB,            0,            0.000,            2697
knapPI_1_200_1000_1,             11238,             11238,             0.008,            false,             false,            false,            false,            BB,            0,            0.000,            11238
knapPI_2_100_1000_1,             1514,             1514,             0.009,            false,             false,            false,            false,            BB,            0,            0.000,            1514
knapPI_2_500_1000_1,             4566,             4566,             0.286,            false,             false,            false,            false,            BB,            0,            0.000,            4566
f2_l-d_kp_20_878,             1024,             1024,             0.000,            false,             false,            false,            false,            BB,            0,            0.000,            1024
