Name,Lower,Upper,Duration,Aborted,RefineCluster,CompileCluster,Dominance,MergeQuality,Binary,Solver,Width,Gap,Objective
4_15_600,             -9.223372036854776e+18,             586.0,             0.090,            false,             true,            true,            false,            26.0,            false,            TD,            20,            1.000,            -1.0
4_150_600,             -9.223372036854776e+18,             573.0,             0.333,            false,             true,            true,            false,            23.0,            false,            TD,            20,            1.000,            -1.0
20_10_600,             -9.223372036854776e+18,             513.0,             0.508,            false,             true,            true,            false,            183.0,            false,            TD,            20,            1.000,            -1.0
4_200_600,             -9.223372036854776e+18,             573.0,             0.342,            false,             true,            true,            false,            23.0,            false,            TD,            20,            1.000,            -1.0
20_80_600,             -9.223372036854776e+18,             394.0,             1.520,            false,             true,            true,            false,            156.0,            false,            TD,            20,            1.000,            -1.0
20_10_600,             -9.223372036854776e+18,             503.0,             0.526,            false,             true,            true,            false,            182.0,            false,            TD,            20,            1.000,            -1.0
4_60_600,             -9.223372036854776e+18,             558.0,             0.142,            false,             true,            true,            false,            26.0,            false,            TD,            20,            1.000,            -1.0
4_10_600,             -9.223372036854776e+18,             581.0,             0.084,            false,             true,            true,            false,            42.0,            false,            TD,            20,            1.000,            -1.0
4_25_600,             -9.223372036854776e+18,             574.0,             0.099,            false,             true,            true,            false,            26.0,            false,            TD,            20,            1.000,            -1.0
20_15_600,             -9.223372036854776e+18,             470.0,             0.518,            false,             true,            true,            false,            178.0,            false,            TD,            20,            1.000,            -1.0
20_20_600,             -9.223372036854776e+18,             478.0,             0.574,            false,             true,            true,            false,            183.0,            false,            TD,            20,            1.000,            -1.0
20_100_600,             -9.223372036854776e+18,             386.0,             1.681,            false,             true,            true,            false,            185.0,            false,            TD,            20,            1.000,            -1.0
4_25_600,             -9.223372036854776e+18,             569.0,             0.100,            false,             true,            true,            false,            35.0,            false,            TD,            20,            1.000,            -1.0
20_60_600,             -9.223372036854776e+18,             492.0,             1.811,            false,             true,            true,            false,            76.0,            false,            TD,            20,            1.000,            -1.0
20_100_600,             -9.223372036854776e+18,             441.0,             2.628,            false,             true,            true,            false,            161.0,            false,            TD,            20,            1.000,            -1.0
20_100_600,             -9.223372036854776e+18,             486.0,             3.001,            false,             true,            true,            false,            71.0,            false,            TD,            20,            1.000,            -1.0
4_60_600,             -9.223372036854776e+18,             568.0,             0.142,            false,             true,            true,            false,            26.0,            false,            TD,            20,            1.000,            -1.0
4_150_600,             -9.223372036854776e+18,             241.0,             0.047,            false,             true,            true,            false,            19.0,            false,            TD,            20,            1.000,            -1.0
20_40_600,             -9.223372036854776e+18,             498.0,             1.329,            false,             true,            true,            false,            77.0,            false,            TD,            20,            1.000,            -1.0
20_10_600,             -9.223372036854776e+18,             535.0,             0.677,            false,             true,            true,            false,            61.0,            false,            TD,            20,            1.000,            -1.0
4_25_600,             -9.223372036854776e+18,             580.0,             0.096,            false,             true,            true,            false,            27.0,            false,            TD,            20,            1.000,            -1.0
20_150_600,             -9.223372036854776e+18,             351.0,             1.500,            false,             true,            true,            false,            184.0,            false,            TD,            20,            1.000,            -1.0
4_10_600,             -9.223372036854776e+18,             583.0,             0.083,            false,             true,            true,            false,            35.0,            false,            TD,            20,            1.000,            -1.0
20_80_600,             -9.223372036854776e+18,             452.0,             1.861,            false,             true,            true,            false,            178.0,            false,            TD,            20,            1.000,            -1.0
20_60_600,             -9.223372036854776e+18,             451.0,             1.365,            false,             true,            true,            false,            190.0,            false,            TD,            20,            1.000,            -1.0
4_15_600,             -9.223372036854776e+18,             585.0,             0.090,            false,             true,            true,            false,            29.0,            false,            TD,            20,            1.000,            -1.0
4_20_600,             -9.223372036854776e+18,             580.0,             0.084,            false,             true,            true,            false,            23.0,            false,            TD,            20,            1.000,            -1.0
20_15_600,             -9.223372036854776e+18,             502.0,             0.635,            false,             true,            true,            false,            123.0,            false,            TD,            20,            1.000,            -1.0
