Name,Lower,Upper,Duration,Aborted,RefineCluster,CompileCluster,Dominance,Binary,Solver,Width,Gap,Objective
f3_l-d_kp_4_20,             35.0,             35.0,             0.000,            false,             false,            false,            false,            false,            BB,            0,            0.000,            35.0
f8_l-d_kp_23_10000,             9767.0,             9767.0,             0.012,            false,             false,            false,            false,            false,            BB,            0,            0.000,            9767.0
f10_l-d_kp_20_879,             1025.0,             1025.0,             0.001,            false,             false,            false,            false,            false,            BB,            0,            0.000,            1025.0
f7_l-d_kp_7_50,             107.0,             107.0,             0.000,            false,             false,            false,            false,            false,            BB,            0,            0.000,            107.0
f9_l-d_kp_5_80,             130.0,             130.0,             0.000,            false,             false,            false,            false,            false,            BB,            0,            0.000,            130.0
f6_l-d_kp_10_60,             52.0,             52.0,             0.000,            false,             false,            false,            false,            false,            BB,            0,            0.000,            52.0
f1_l-d_kp_10_269,             295.0,             295.0,             0.000,            false,             false,            false,            false,            false,            BB,            0,            0.000,            295.0
f4_l-d_kp_4_11,             23.0,             23.0,             0.000,            false,             false,            false,            false,            false,            BB,            0,            0.000,            23.0
f2_l-d_kp_20_878,             1024.0,             1024.0,             0.001,            false,             false,            false,            false,            false,            BB,            0,            0.000,            1024.0
